pid,TARIFF
135263,TARIFF_OPTION_95
135263,TARIFF_OPTION_97
135263,TARIFF_OPTION_116
135263,TARIFF_OPTION_137
135265,TARIFF_OPTION_87
135266,TARIFF_OPTION_87
135266,TARIFF_OPTION_95
135266,TARIFF_OPTION_97
135266,TARIFF_OPTION_116
135266,TARIFF_OPTION_137
135268,TARIFF_OPTION_87
135269,TARIFF_OPTION_87
135270,TARIFF_OPTION_87
135271,TARIFF_OPTION_87
135271,TARIFF_OPTION_95
135271,TARIFF_OPTION_97
135271,TARIFF_OPTION_116
135271,TARIFF_OPTION_137
135272,TARIFF_OPTION_87
135273,TARIFF_OPTION_87
135274,TARIFF_OPTION_87
135275,TARIFF_OPTION_87
135278,TARIFF_OPTION_87
135279,TARIFF_OPTION_87
135280,TARIFF_OPTION_87
135280,TARIFF_OPTION_105
135280,TARIFF_OPTION_110
135280,TARIFF_OPTION_111
135281,TARIFF_OPTION_87
135281,TARIFF_OPTION_97
135282,TARIFF_OPTION_87
135282,TARIFF_OPTION_95
135282,TARIFF_OPTION_97
135282,TARIFF_OPTION_114
135283,TARIFF_OPTION_87
135284,TARIFF_OPTION_87
135286,TARIFF_OPTION_87
135287,TARIFF_OPTION_87
135289,TARIFF_OPTION_87
135290,TARIFF_OPTION_87
135291,TARIFF_OPTION_87
135292,TARIFF_OPTION_87
135292,TARIFF_OPTION_97
135293,TARIFF_OPTION_88
135294,TARIFF_OPTION_87
135295,TARIFF_OPTION_87
135296,TARIFF_OPTION_87
135297,TARIFF_OPTION_87
135298,TARIFF_OPTION_87
135299,TARIFF_OPTION_87
135302,TARIFF_OPTION_87
135303,TARIFF_OPTION_87
135304,TARIFF_OPTION_87
135305,TARIFF_OPTION_87
135306,TARIFF_OPTION_87
135307,TARIFF_OPTION_87
135309,TARIFF_OPTION_87
135310,TARIFF_OPTION_87
135311,TARIFF_OPTION_87
135312,TARIFF_OPTION_87
135313,TARIFF_OPTION_87
135313,TARIFF_OPTION_95
135313,TARIFF_OPTION_97
135313,TARIFF_OPTION_118
135314,TARIFF_OPTION_87
135315,TARIFF_OPTION_87
135316,TARIFF_OPTION_87
135317,TARIFF_OPTION_87
135318,TARIFF_OPTION_87
135319,TARIFF_OPTION_87
135320,TARIFF_OPTION_87
135321,TARIFF_OPTION_87
135322,TARIFF_OPTION_87
135323,TARIFF_OPTION_87
135324,TARIFF_OPTION_87
135325,TARIFF_OPTION_87
135326,TARIFF_OPTION_87
135327,TARIFF_OPTION_87
135328,TARIFF_OPTION_87
135329,TARIFF_OPTION_87
135330,TARIFF_OPTION_87
135330,TARIFF_OPTION_96
135330,TARIFF_OPTION_102
135330,TARIFF_OPTION_112
135331,TARIFF_OPTION_87
135332,TARIFF_OPTION_87
135333,TARIFF_OPTION_87
135334,TARIFF_OPTION_87
135335,TARIFF_OPTION_87
135336,TARIFF_OPTION_87
135336,TARIFF_OPTION_97
135337,TARIFF_OPTION_87
135338,TARIFF_OPTION_87
135338,TARIFF_OPTION_95
135338,TARIFF_OPTION_97
135338,TARIFF_OPTION_113
135339,TARIFF_OPTION_87
135341,TARIFF_OPTION_87
135342,TARIFF_OPTION_87
135343,TARIFF_OPTION_87
135344,TARIFF_OPTION_87
135345,TARIFF_OPTION_87
135346,TARIFF_OPTION_87
135348,TARIFF_OPTION_87
135349,TARIFF_OPTION_87
135350,TARIFF_OPTION_87
135352,TARIFF_OPTION_87
135353,TARIFF_OPTION_87
135354,TARIFF_OPTION_87
135355,TARIFF_OPTION_87
135356,TARIFF_OPTION_87
135356,TARIFF_OPTION_97
135357,TARIFF_OPTION_87
135358,TARIFF_OPTION_87
135359,TARIFF_OPTION_87
135360,TARIFF_OPTION_87
135361,TARIFF_OPTION_87
135362,TARIFF_OPTION_87
135363,TARIFF_OPTION_88
135364,TARIFF_OPTION_87
135365,TARIFF_OPTION_87
135366,TARIFF_OPTION_87
135367,TARIFF_OPTION_87
135368,TARIFF_OPTION_87
135369,TARIFF_OPTION_87
135369,TARIFF_OPTION_96
135369,TARIFF_OPTION_98
135369,TARIFF_OPTION_102
135370,TARIFF_OPTION_87
135371,TARIFF_OPTION_87
135372,TARIFF_OPTION_87
135373,TARIFF_OPTION_87
135374,TARIFF_OPTION_87
135375,TARIFF_OPTION_87
135377,TARIFF_OPTION_87
135377,TARIFF_OPTION_97
135378,TARIFF_OPTION_87
135378,TARIFF_OPTION_95
135378,TARIFF_OPTION_97
135378,TARIFF_OPTION_114
135379,TARIFF_OPTION_87
135379,TARIFF_OPTION_97
135380,TARIFF_OPTION_87
135380,TARIFF_OPTION_97
135382,TARIFF_OPTION_87
135383,TARIFF_OPTION_87
135384,TARIFF_OPTION_87
135385,TARIFF_OPTION_87
135386,TARIFF_OPTION_87
135389,TARIFF_OPTION_87
135390,TARIFF_OPTION_87
135391,TARIFF_OPTION_87
135392,TARIFF_OPTION_87
135394,TARIFF_OPTION_87
135395,TARIFF_OPTION_87
135397,TARIFF_OPTION_87
135398,TARIFF_OPTION_87
135399,TARIFF_OPTION_87
135402,TARIFF_OPTION_87
135403,TARIFF_OPTION_87
135403,TARIFF_OPTION_88
135404,TARIFF_OPTION_87
135405,TARIFF_OPTION_87
135406,TARIFF_OPTION_87
135408,TARIFF_OPTION_87
135409,TARIFF_OPTION_87
135410,TARIFF_OPTION_87
135411,TARIFF_OPTION_87
135412,TARIFF_OPTION_87
135413,TARIFF_OPTION_87
135414,TARIFF_OPTION_87
135415,TARIFF_OPTION_87
135415,TARIFF_OPTION_95
135415,TARIFF_OPTION_97
135415,TARIFF_OPTION_114
135419,TARIFF_OPTION_87
135420,TARIFF_OPTION_87
135421,TARIFF_OPTION_87
135421,TARIFF_OPTION_95
135421,TARIFF_OPTION_97
135421,TARIFF_OPTION_118
135422,TARIFF_OPTION_87
135423,TARIFF_OPTION_87
135424,TARIFF_OPTION_87
135426,TARIFF_OPTION_87
135426,TARIFF_OPTION_95
135426,TARIFF_OPTION_97
135426,TARIFF_OPTION_118
135427,TARIFF_OPTION_87
135428,TARIFF_OPTION_88
135429,TARIFF_OPTION_87
135430,TARIFF_OPTION_87
135431,TARIFF_OPTION_87
135433,TARIFF_OPTION_87
135434,TARIFF_OPTION_87
135435,TARIFF_OPTION_87
135436,TARIFF_OPTION_87
135437,TARIFF_OPTION_87
135439,TARIFF_OPTION_87
135440,TARIFF_OPTION_87
135441,TARIFF_OPTION_87
135442,TARIFF_OPTION_87
135443,TARIFF_OPTION_87
135444,TARIFF_OPTION_87
135445,TARIFF_OPTION_87
135445,TARIFF_OPTION_95
135445,TARIFF_OPTION_97
135445,TARIFF_OPTION_118
135447,TARIFF_OPTION_87
135447,TARIFF_OPTION_97
135448,TARIFF_OPTION_87
135448,TARIFF_OPTION_95
135448,TARIFF_OPTION_97
135448,TARIFF_OPTION_118
135449,TARIFF_OPTION_87
135450,TARIFF_OPTION_87
135451,TARIFF_OPTION_87
135452,TARIFF_OPTION_87
135453,TARIFF_OPTION_87
135453,TARIFF_OPTION_88
135454,TARIFF_OPTION_87
135459,TARIFF_OPTION_87
135460,TARIFF_OPTION_87
135461,TARIFF_OPTION_87
135462,TARIFF_OPTION_87
135463,TARIFF_OPTION_87
135463,TARIFF_OPTION_95
135463,TARIFF_OPTION_97
135463,TARIFF_OPTION_116
135463,TARIFF_OPTION_137
135464,TARIFF_OPTION_87
135465,TARIFF_OPTION_87
135466,TARIFF_OPTION_87
135467,TARIFF_OPTION_87
135468,TARIFF_OPTION_87
135469,TARIFF_OPTION_87
135470,TARIFF_OPTION_87
135471,TARIFF_OPTION_87
135472,TARIFF_OPTION_87
135473,TARIFF_OPTION_87
135475,TARIFF_OPTION_87
135476,TARIFF_OPTION_87
135478,TARIFF_OPTION_87
135479,TARIFF_OPTION_87
135480,TARIFF_OPTION_87
135481,TARIFF_OPTION_87
135481,TARIFF_OPTION_95
135481,TARIFF_OPTION_97
135481,TARIFF_OPTION_116
135481,TARIFF_OPTION_137
135482,TARIFF_OPTION_87
135482,TARIFF_OPTION_96
135482,TARIFF_OPTION_98
135482,TARIFF_OPTION_102
135483,TARIFF_OPTION_87
135484,TARIFF_OPTION_87
135484,TARIFF_OPTION_97
135485,TARIFF_OPTION_87
135487,TARIFF_OPTION_87
135488,TARIFF_OPTION_87
135489,TARIFF_OPTION_87
135490,TARIFF_OPTION_87
135490,TARIFF_OPTION_88
135491,TARIFF_OPTION_87
135492,TARIFF_OPTION_87
135493,TARIFF_OPTION_87
135495,TARIFF_OPTION_87
135498,TARIFF_OPTION_87
135499,TARIFF_OPTION_87
135500,TARIFF_OPTION_87
135501,TARIFF_OPTION_87
135502,TARIFF_OPTION_29
135502,TARIFF_OPTION_87
135504,TARIFF_OPTION_87
135505,TARIFF_OPTION_87
135506,TARIFF_OPTION_87
135507,TARIFF_OPTION_87
135509,TARIFF_OPTION_87
135510,TARIFF_OPTION_87
135511,TARIFF_OPTION_87
135511,TARIFF_OPTION_96
135511,TARIFF_OPTION_102
135511,TARIFF_OPTION_112
135512,TARIFF_OPTION_87
135513,TARIFF_OPTION_87
135514,TARIFF_OPTION_87
135517,TARIFF_OPTION_87
135519,TARIFF_OPTION_87
135519,TARIFF_OPTION_97
135520,TARIFF_OPTION_87
135522,TARIFF_OPTION_87
135525,TARIFF_OPTION_87
135526,TARIFF_OPTION_87
135527,TARIFF_OPTION_87
135527,TARIFF_OPTION_95
135527,TARIFF_OPTION_97
135527,TARIFF_OPTION_114
135528,TARIFF_OPTION_87
135528,TARIFF_OPTION_95
135528,TARIFF_OPTION_97
135528,TARIFF_OPTION_118
135529,TARIFF_OPTION_87
135529,TARIFF_OPTION_95
135529,TARIFF_OPTION_97
135529,TARIFF_OPTION_116
135529,TARIFF_OPTION_137
135530,TARIFF_OPTION_87
135531,TARIFF_OPTION_87
135532,TARIFF_OPTION_87
135533,TARIFF_OPTION_87
135534,TARIFF_OPTION_87
135535,TARIFF_OPTION_87
135536,TARIFF_OPTION_87
135536,TARIFF_OPTION_97
135537,TARIFF_OPTION_87
135538,TARIFF_OPTION_87
135539,TARIFF_OPTION_87
135540,TARIFF_OPTION_87
135541,TARIFF_OPTION_87
135542,TARIFF_OPTION_87
135543,TARIFF_OPTION_87
135545,TARIFF_OPTION_87
135546,TARIFF_OPTION_87
135548,TARIFF_OPTION_87
135550,TARIFF_OPTION_87
135551,TARIFF_OPTION_87
135552,TARIFF_OPTION_87
135553,TARIFF_OPTION_87
135554,TARIFF_OPTION_87
135555,TARIFF_OPTION_87
135556,TARIFF_OPTION_87
135557,TARIFF_OPTION_88
135558,TARIFF_OPTION_87
135561,TARIFF_OPTION_87
135562,TARIFF_OPTION_87
135563,TARIFF_OPTION_87
135564,TARIFF_OPTION_87
135565,TARIFF_OPTION_87
135566,TARIFF_OPTION_87
135567,TARIFF_OPTION_87
135569,TARIFF_OPTION_87
135570,TARIFF_OPTION_87
135571,TARIFF_OPTION_87
135573,TARIFF_OPTION_87
135573,TARIFF_OPTION_97
135574,TARIFF_OPTION_87
135575,TARIFF_OPTION_87
135576,TARIFF_OPTION_87
135577,TARIFF_OPTION_87
135578,TARIFF_OPTION_87
135579,TARIFF_OPTION_87
135580,TARIFF_OPTION_87
135582,TARIFF_OPTION_87
135583,TARIFF_OPTION_87
135584,TARIFF_OPTION_87
135585,TARIFF_OPTION_87
135586,TARIFF_OPTION_87
135586,TARIFF_OPTION_95
135586,TARIFF_OPTION_97
135586,TARIFF_OPTION_118
135587,TARIFF_OPTION_87
135588,TARIFF_OPTION_87
135589,TARIFF_OPTION_87
135590,TARIFF_OPTION_87
135591,TARIFF_OPTION_87
135592,TARIFF_OPTION_87
135593,TARIFF_OPTION_87
135593,TARIFF_OPTION_97
135594,TARIFF_OPTION_87
135594,TARIFF_OPTION_88
135595,TARIFF_OPTION_87
135595,TARIFF_OPTION_105
135595,TARIFF_OPTION_110
135595,TARIFF_OPTION_111
135596,TARIFF_OPTION_87
135597,TARIFF_OPTION_87
135598,TARIFF_OPTION_87
135599,TARIFF_OPTION_87
135601,TARIFF_OPTION_87
135602,TARIFF_OPTION_87
135603,TARIFF_OPTION_87
135606,TARIFF_OPTION_87
135607,TARIFF_OPTION_87
135608,TARIFF_OPTION_87
135610,TARIFF_OPTION_87
135611,TARIFF_OPTION_29
135611,TARIFF_OPTION_87
135612,TARIFF_OPTION_87
135613,TARIFF_OPTION_87
135614,TARIFF_OPTION_87
135615,TARIFF_OPTION_87
135616,TARIFF_OPTION_87
135617,TARIFF_OPTION_87
135618,TARIFF_OPTION_87
135619,TARIFF_OPTION_87
135620,TARIFF_OPTION_87
135621,TARIFF_OPTION_87
135622,TARIFF_OPTION_87
135624,TARIFF_OPTION_87
135626,TARIFF_OPTION_87
135627,TARIFF_OPTION_87
135627,TARIFF_OPTION_96
135627,TARIFF_OPTION_98
135627,TARIFF_OPTION_102
135628,TARIFF_OPTION_87
135628,TARIFF_OPTION_97
135629,TARIFF_OPTION_87
135629,TARIFF_OPTION_95
135629,TARIFF_OPTION_97
135629,TARIFF_OPTION_118
135630,TARIFF_OPTION_87
135630,TARIFF_OPTION_97
135631,TARIFF_OPTION_87
135632,TARIFF_OPTION_87
135633,TARIFF_OPTION_87
135634,TARIFF_OPTION_87
135635,TARIFF_OPTION_87
135636,TARIFF_OPTION_87
135638,TARIFF_OPTION_87
135639,TARIFF_OPTION_87
135644,TARIFF_OPTION_87
135645,TARIFF_OPTION_87
135646,TARIFF_OPTION_87
135647,TARIFF_OPTION_87
135648,TARIFF_OPTION_87
135649,TARIFF_OPTION_87
135650,TARIFF_OPTION_87
135651,TARIFF_OPTION_87
135653,TARIFF_OPTION_87
135653,TARIFF_OPTION_95
135653,TARIFF_OPTION_97
135653,TARIFF_OPTION_118
135654,TARIFF_OPTION_87
135655,TARIFF_OPTION_87
135655,TARIFF_OPTION_95
135655,TARIFF_OPTION_97
135655,TARIFF_OPTION_116
135655,TARIFF_OPTION_137
135656,TARIFF_OPTION_87
135656,TARIFF_OPTION_97
135657,TARIFF_OPTION_87
135659,TARIFF_OPTION_87
135660,TARIFF_OPTION_87
135661,TARIFF_OPTION_87
135663,TARIFF_OPTION_87
135664,TARIFF_OPTION_87
135667,TARIFF_OPTION_87
135667,TARIFF_OPTION_95
135667,TARIFF_OPTION_97
135667,TARIFF_OPTION_117
135668,TARIFF_OPTION_87
135669,TARIFF_OPTION_87
135669,TARIFF_OPTION_95
135669,TARIFF_OPTION_97
135669,TARIFF_OPTION_118
135670,TARIFF_OPTION_87
135671,TARIFF_OPTION_87
135672,TARIFF_OPTION_87
135673,TARIFF_OPTION_87
135674,TARIFF_OPTION_87
135675,TARIFF_OPTION_87
135676,TARIFF_OPTION_87
135677,TARIFF_OPTION_87
135678,TARIFF_OPTION_87
135679,TARIFF_OPTION_87
135679,TARIFF_OPTION_95
135679,TARIFF_OPTION_97
135679,TARIFF_OPTION_117
135680,TARIFF_OPTION_87
135681,TARIFF_OPTION_87
135682,TARIFF_OPTION_87
135682,TARIFF_OPTION_105
135682,TARIFF_OPTION_110
135682,TARIFF_OPTION_111
135684,TARIFF_OPTION_87
135685,TARIFF_OPTION_87
135686,TARIFF_OPTION_87
135687,TARIFF_OPTION_87
135689,TARIFF_OPTION_87
135690,TARIFF_OPTION_87
135691,TARIFF_OPTION_88
135692,TARIFF_OPTION_87
135693,TARIFF_OPTION_87
135693,TARIFF_OPTION_95
135693,TARIFF_OPTION_97
135693,TARIFF_OPTION_118
135694,TARIFF_OPTION_87
135695,TARIFF_OPTION_87
135698,TARIFF_OPTION_87
135699,TARIFF_OPTION_87
135700,TARIFF_OPTION_88
135701,TARIFF_OPTION_87
135702,TARIFF_OPTION_87
135703,TARIFF_OPTION_87
135704,TARIFF_OPTION_87
135705,TARIFF_OPTION_87
135706,TARIFF_OPTION_87
135707,TARIFF_OPTION_87
135708,TARIFF_OPTION_87
135709,TARIFF_OPTION_87
135710,TARIFF_OPTION_87
135711,TARIFF_OPTION_87
135712,TARIFF_OPTION_87
135715,TARIFF_OPTION_87
135716,TARIFF_OPTION_87
135717,TARIFF_OPTION_87
135720,TARIFF_OPTION_87
135722,TARIFF_OPTION_87
135723,TARIFF_OPTION_87
135724,TARIFF_OPTION_88
135725,TARIFF_OPTION_87
135726,TARIFF_OPTION_87
135727,TARIFF_OPTION_87
135728,TARIFF_OPTION_87
135729,TARIFF_OPTION_87
135730,TARIFF_OPTION_87
135731,TARIFF_OPTION_87
135732,TARIFF_OPTION_87
135733,TARIFF_OPTION_87
135734,TARIFF_OPTION_87
135735,TARIFF_OPTION_87
135736,TARIFF_OPTION_87
135737,TARIFF_OPTION_87
135741,TARIFF_OPTION_87
135742,TARIFF_OPTION_87
135743,TARIFF_OPTION_87
135744,TARIFF_OPTION_87
135744,TARIFF_OPTION_95
135744,TARIFF_OPTION_97
135744,TARIFF_OPTION_118
135745,TARIFF_OPTION_87
135753,TARIFF_OPTION_87
135754,TARIFF_OPTION_87
135755,TARIFF_OPTION_87
135756,TARIFF_OPTION_87
135757,TARIFF_OPTION_88
135758,TARIFF_OPTION_87
135759,TARIFF_OPTION_87
135760,TARIFF_OPTION_87
135762,TARIFF_OPTION_87
135764,TARIFF_OPTION_87
135764,TARIFF_OPTION_97
135765,TARIFF_OPTION_87
135765,TARIFF_OPTION_97
135766,TARIFF_OPTION_87
135767,TARIFF_OPTION_87
135767,TARIFF_OPTION_97
135768,TARIFF_OPTION_87
135770,TARIFF_OPTION_87
135771,TARIFF_OPTION_87
135772,TARIFF_OPTION_87
135773,TARIFF_OPTION_87
135773,TARIFF_OPTION_97
135774,TARIFF_OPTION_95
135774,TARIFF_OPTION_97
135774,TARIFF_OPTION_113
135775,TARIFF_OPTION_87
135775,TARIFF_OPTION_105
135775,TARIFF_OPTION_110
135775,TARIFF_OPTION_111
135776,TARIFF_OPTION_87
135776,TARIFF_OPTION_95
135776,TARIFF_OPTION_97
135776,TARIFF_OPTION_113
135777,TARIFF_OPTION_87
135778,TARIFF_OPTION_87
135779,TARIFF_OPTION_87
135781,TARIFF_OPTION_87
135783,TARIFF_OPTION_87
135784,TARIFF_OPTION_87
135785,TARIFF_OPTION_87
135790,TARIFF_OPTION_87
135792,TARIFF_OPTION_87
135792,TARIFF_OPTION_105
135792,TARIFF_OPTION_110
135792,TARIFF_OPTION_111
135793,TARIFF_OPTION_87
135794,TARIFF_OPTION_87
135797,TARIFF_OPTION_87
135798,TARIFF_OPTION_87
135799,TARIFF_OPTION_87
135800,TARIFF_OPTION_87
135801,TARIFF_OPTION_87
135801,TARIFF_OPTION_105
135801,TARIFF_OPTION_110
135801,TARIFF_OPTION_111
135802,TARIFF_OPTION_87
135803,TARIFF_OPTION_87
135803,TARIFF_OPTION_88
135804,TARIFF_OPTION_87
135805,TARIFF_OPTION_87
135805,TARIFF_OPTION_95
135805,TARIFF_OPTION_97
135805,TARIFF_OPTION_118
135806,TARIFF_OPTION_87
135807,TARIFF_OPTION_87
135808,TARIFF_OPTION_87
135809,TARIFF_OPTION_87
135811,TARIFF_OPTION_87
135813,TARIFF_OPTION_87
135820,TARIFF_OPTION_87
135821,TARIFF_OPTION_87
135822,TARIFF_OPTION_87
135823,TARIFF_OPTION_87
135823,TARIFF_OPTION_95
135823,TARIFF_OPTION_97
135823,TARIFF_OPTION_118
135824,TARIFF_OPTION_87
135825,TARIFF_OPTION_87
135825,TARIFF_OPTION_97
135829,TARIFF_OPTION_87
135830,TARIFF_OPTION_87
135831,TARIFF_OPTION_87
135832,TARIFF_OPTION_87
135834,TARIFF_OPTION_87
135834,TARIFF_OPTION_107
135834,TARIFF_OPTION_109
135834,TARIFF_OPTION_119
135835,TARIFF_OPTION_87
135835,TARIFF_OPTION_97
135836,TARIFF_OPTION_87
135837,TARIFF_OPTION_87
135837,TARIFF_OPTION_97
135838,TARIFF_OPTION_87
135838,TARIFF_OPTION_95
135838,TARIFF_OPTION_97
135838,TARIFF_OPTION_118
135839,TARIFF_OPTION_88
135840,TARIFF_OPTION_87
135841,TARIFF_OPTION_87
135842,TARIFF_OPTION_87
135843,TARIFF_OPTION_87
135844,TARIFF_OPTION_87
135845,TARIFF_OPTION_87
135846,TARIFF_OPTION_87
135847,TARIFF_OPTION_87
135848,TARIFF_OPTION_87
135849,TARIFF_OPTION_87
135850,TARIFF_OPTION_87
135851,TARIFF_OPTION_87
135852,TARIFF_OPTION_87
135853,TARIFF_OPTION_87
135854,TARIFF_OPTION_87
135855,TARIFF_OPTION_87
135857,TARIFF_OPTION_87
135859,TARIFF_OPTION_87
135860,TARIFF_OPTION_87
135861,TARIFF_OPTION_87
135862,TARIFF_OPTION_87
135863,TARIFF_OPTION_87
135863,TARIFF_OPTION_97
135864,TARIFF_OPTION_87
135865,TARIFF_OPTION_87
135866,TARIFF_OPTION_87
135867,TARIFF_OPTION_88
135870,TARIFF_OPTION_87
135870,TARIFF_OPTION_95
135870,TARIFF_OPTION_97
135870,TARIFF_OPTION_118
135872,TARIFF_OPTION_87
135873,TARIFF_OPTION_87
135874,TARIFF_OPTION_87
135876,TARIFF_OPTION_87
135879,TARIFF_OPTION_87
135879,TARIFF_OPTION_105
135879,TARIFF_OPTION_110
135879,TARIFF_OPTION_111
135880,TARIFF_OPTION_87
135880,TARIFF_OPTION_97
135881,TARIFF_OPTION_87
135882,TARIFF_OPTION_87
135882,TARIFF_OPTION_97
135883,TARIFF_OPTION_87
135885,TARIFF_OPTION_87
135886,TARIFF_OPTION_87
135887,TARIFF_OPTION_87
135888,TARIFF_OPTION_87
135889,TARIFF_OPTION_87
135890,TARIFF_OPTION_87
135891,TARIFF_OPTION_87
135893,TARIFF_OPTION_87
135894,TARIFF_OPTION_87
135894,TARIFF_OPTION_97
135895,TARIFF_OPTION_87
135896,TARIFF_OPTION_87
135897,TARIFF_OPTION_87
135897,TARIFF_OPTION_97
135898,TARIFF_OPTION_87
135899,TARIFF_OPTION_87
135903,TARIFF_OPTION_87
135907,TARIFF_OPTION_87
135908,TARIFF_OPTION_87
135909,TARIFF_OPTION_87
135910,TARIFF_OPTION_87
135911,TARIFF_OPTION_87
135912,TARIFF_OPTION_87
135913,TARIFF_OPTION_87
135914,TARIFF_OPTION_87
135915,TARIFF_OPTION_87
135916,TARIFF_OPTION_87
135917,TARIFF_OPTION_87
135918,TARIFF_OPTION_87
135920,TARIFF_OPTION_87
135920,TARIFF_OPTION_95
135920,TARIFF_OPTION_97
135920,TARIFF_OPTION_118
135921,TARIFF_OPTION_87
135922,TARIFF_OPTION_87
135923,TARIFF_OPTION_87
135924,TARIFF_OPTION_87
135925,TARIFF_OPTION_87
135926,TARIFF_OPTION_87
135927,TARIFF_OPTION_87
135929,TARIFF_OPTION_88
135930,TARIFF_OPTION_87
135930,TARIFF_OPTION_95
135930,TARIFF_OPTION_97
135930,TARIFF_OPTION_118
135931,TARIFF_OPTION_87
135933,TARIFF_OPTION_87
135935,TARIFF_OPTION_87
135936,TARIFF_OPTION_87
135940,TARIFF_OPTION_87
135941,TARIFF_OPTION_87
135942,TARIFF_OPTION_88
135943,TARIFF_OPTION_87
135945,TARIFF_OPTION_87
135946,TARIFF_OPTION_87
135947,TARIFF_OPTION_87
135948,TARIFF_OPTION_87
135949,TARIFF_OPTION_87
135950,TARIFF_OPTION_87
135952,TARIFF_OPTION_87
135953,TARIFF_OPTION_87
135953,TARIFF_OPTION_88
135954,TARIFF_OPTION_87
135955,TARIFF_OPTION_87
135955,TARIFF_OPTION_97
135955,TARIFF_OPTION_127
135956,TARIFF_OPTION_87
135957,TARIFF_OPTION_87
135958,TARIFF_OPTION_87
135959,TARIFF_OPTION_87
135960,TARIFF_OPTION_87
135961,TARIFF_OPTION_87
135965,TARIFF_OPTION_87
135966,TARIFF_OPTION_87
135968,TARIFF_OPTION_87
135969,TARIFF_OPTION_87
135970,TARIFF_OPTION_87
135971,TARIFF_OPTION_87
135972,TARIFF_OPTION_87
135973,TARIFF_OPTION_87
135974,TARIFF_OPTION_87
135974,TARIFF_OPTION_95
135974,TARIFF_OPTION_97
135974,TARIFF_OPTION_116
135974,TARIFF_OPTION_137
135975,TARIFF_OPTION_87
135976,TARIFF_OPTION_87
135976,TARIFF_OPTION_95
135976,TARIFF_OPTION_97
135976,TARIFF_OPTION_118
135977,TARIFF_OPTION_87
135978,TARIFF_OPTION_87
135980,TARIFF_OPTION_87
135981,TARIFF_OPTION_87
135982,TARIFF_OPTION_88
135983,TARIFF_OPTION_87
135984,TARIFF_OPTION_87
135985,TARIFF_OPTION_87
135986,TARIFF_OPTION_87
135987,TARIFF_OPTION_87
135988,TARIFF_OPTION_87
135990,TARIFF_OPTION_87
135992,TARIFF_OPTION_87
135993,TARIFF_OPTION_87
135994,TARIFF_OPTION_87
135995,TARIFF_OPTION_87
135996,TARIFF_OPTION_87
135997,TARIFF_OPTION_87
135998,TARIFF_OPTION_87
135999,TARIFF_OPTION_87
136000,TARIFF_OPTION_87
136001,TARIFF_OPTION_87
136001,TARIFF_OPTION_105
136001,TARIFF_OPTION_110
136001,TARIFF_OPTION_111
136002,TARIFF_OPTION_87
136004,TARIFF_OPTION_87
136005,TARIFF_OPTION_87
136005,TARIFF_OPTION_96
136005,TARIFF_OPTION_102
136005,TARIFF_OPTION_112
136006,TARIFF_OPTION_87
136007,TARIFF_OPTION_87
136007,TARIFF_OPTION_97
136008,TARIFF_OPTION_87
136009,TARIFF_OPTION_87
136010,TARIFF_OPTION_87
136011,TARIFF_OPTION_87
136011,TARIFF_OPTION_95
136011,TARIFF_OPTION_97
136011,TARIFF_OPTION_114
136012,TARIFF_OPTION_87
136012,TARIFF_OPTION_95
136012,TARIFF_OPTION_97
136012,TARIFF_OPTION_118
136013,TARIFF_OPTION_87
136014,TARIFF_OPTION_87
136014,TARIFF_OPTION_95
136014,TARIFF_OPTION_97
136014,TARIFF_OPTION_113
136015,TARIFF_OPTION_87
136016,TARIFF_OPTION_87
136017,TARIFF_OPTION_87
136018,TARIFF_OPTION_87
136019,TARIFF_OPTION_87
136020,TARIFF_OPTION_87
136021,TARIFF_OPTION_87
136021,TARIFF_OPTION_97
136022,TARIFF_OPTION_88
136023,TARIFF_OPTION_87
136024,TARIFF_OPTION_87
136025,TARIFF_OPTION_87
136026,TARIFF_OPTION_87
136026,TARIFF_OPTION_95
136026,TARIFF_OPTION_97
136026,TARIFF_OPTION_118
136027,TARIFF_OPTION_87
136028,TARIFF_OPTION_87
136029,TARIFF_OPTION_87
136030,TARIFF_OPTION_87
136031,TARIFF_OPTION_87
136032,TARIFF_OPTION_87
136033,TARIFF_OPTION_87
136034,TARIFF_OPTION_87
136035,TARIFF_OPTION_87
136039,TARIFF_OPTION_87
136040,TARIFF_OPTION_87
136041,TARIFF_OPTION_87
136042,TARIFF_OPTION_87
136043,TARIFF_OPTION_87
136044,TARIFF_OPTION_87
136047,TARIFF_OPTION_87
136047,TARIFF_OPTION_97
136048,TARIFF_OPTION_87
136050,TARIFF_OPTION_87
136050,TARIFF_OPTION_97
136051,TARIFF_OPTION_87
136053,TARIFF_OPTION_1
136053,TARIFF_OPTION_2
136054,TARIFF_OPTION_87
136054,TARIFF_OPTION_95
136054,TARIFF_OPTION_97
136054,TARIFF_OPTION_118
136055,TARIFF_OPTION_87
136055,TARIFF_OPTION_95
136055,TARIFF_OPTION_97
136055,TARIFF_OPTION_116
136055,TARIFF_OPTION_137
136056,TARIFF_OPTION_87
136057,TARIFF_OPTION_87
136057,TARIFF_OPTION_95
136057,TARIFF_OPTION_97
136057,TARIFF_OPTION_118
136059,TARIFF_OPTION_87
136060,TARIFF_OPTION_88
136061,TARIFF_OPTION_87
136063,TARIFF_OPTION_87
136064,TARIFF_OPTION_87
136065,TARIFF_OPTION_87
136065,TARIFF_OPTION_97
136066,TARIFF_OPTION_88
